,title,genre
69140,47 Meters Down,"Adventure, Drama, Horror"
69145,5 Flights Up,"Comedy, Drama"
69150,Far from the Madding Crowd,"Drama, Romance"
69153,La French,"Action, Crime, Thriller"
69168,Everybody Wants Some!!,Comedy
69169,A Most Violent Year,"Action, Crime, Drama"
69176,The Transporter Refueled,"Action, Adventure, Thriller"
69217,Zootopia,"Animation, Adventure, Comedy"
69248,Yi ge ren de wu lin,"Action, Crime, Thriller"
69298,Hot Pursuit,"Action, Comedy, Crime"
69302,Another Day of Life,"Animation, Biography"
69332,Alvin and the Chipmunks: The Road Chip,"Animation, Adventure, Comedy"
69333,The Purge: Anarchy,"Action, Adventure, Horror"
69346,Term Life,"Action, Crime, Drama"
69348,Dolphin Tale 2,"Drama, Family"
69357,A Hologram for the King,"Comedy, Drama, Romance"
69359,The Theory of Everything,"Biography, Drama, Romance"
69362,The Hundred-Foot Journey,"Comedy, Drama"
69363,Planes: Fire & Rescue,"Animation, Adventure, Comedy"
69392,Mandariinid,"Drama, War"
69473,Relatos salvajes,"Comedy, Drama, Thriller"
69493,Moms' Night Out,Comedy
69597,The Jungle Book,"Adventure, Drama, Family"
69612,Le meraviglie,Drama
69675,Bad Grandpa,Comedy
69681,The Conjuring 2,"Horror, Mystery, Thriller"
69690,Love & Friendship,"Comedy, Drama, Romance"
69701,Hardcore Henry,"Action, Adventure, Sci-Fi"
69722,Creed,"Drama, Sport"
69846,Crazy Rich Asians,"Comedy, Drama, Romance"
69852,Gabrielle,"Drama, Music, Romance"
69949,Beyond the Lights,"Drama, Music, Romance"
69954,The Bookshop,Drama
70065,The House of Magic,"Animation, Adventure, Comedy"
70086,Trainwreck,"Comedy, Drama, Romance"
70146,Mr. Holmes,"Drama, Mystery"
70169,The Diary of a Teenage Girl,"Comedy, Drama, Romance"
70217,The Boy Next Door,"Horror, Thriller"
70223,Bitter Harvest,"Drama, History, Romance"
70227,Fantastic Beasts and Where to Find Them,"Adventure, Family, Fantasy"
70243,Xenia,"Drama, Romance"
70268,Insidious: Chapter 3,"Horror, Mystery, Thriller"
70306,Trumbo,"Biography, Drama"
70372,Incarnate,"Horror, Thriller"
70403,A Beautiful Day in the Neighborhood,"Biography, Drama"
70426,Risen,"Action, Drama, History"
70590,Heist,"Action, Crime, Drama"
70594,Il racconto dei racconti - Tale of Tales,"Drama, Fantasy, Horror"
70609,Little Women,"Drama, Romance"
70639,Welcome to Marwen,"Biography, Comedy, Drama"
70683,London Has Fallen,"Action, Thriller"
70731,Youth,"Comedy, Drama, Music"
70744,Logan,"Action, Drama, Sci-Fi"
70760,The Mercy,"Adventure, Biography, Drama"
70769,Concussion,"Biography, Drama, Sport"
70810,Pan,"Adventure, Comedy, Family"
70885,Jigsaw,"Horror, Mystery"
70897,Friend Request,"Horror, Mystery, Thriller"
70958,Transformers: The Last Knight,"Action, Adventure, Sci-Fi"
70976,Grimsby,"Action, Adventure, Comedy"
70993,X-Men: Apocalypse,"Action, Adventure, Sci-Fi"
70994,Stan & Ollie,"Biography, Comedy, Drama"
71001,A United Kingdom,"Biography, Drama, History"
71003,The Forest,"Horror, Mystery, Thriller"
71018,Jack Reacher: Never Go Back,"Action, Thriller"
71078,Fist Fight,Comedy
71082,Murder on the Orient Express,"Crime, Drama, Mystery"
71110,Allegiant,"Action, Adventure, Mystery"
71129,A Monster Calls,"Adventure, Drama, Family"
71132,What We Do in the Shadows,"Comedy, Horror"
71134,Ice Age: Collision Course,"Animation, Adventure, Comedy"
71263,Paul Blart: Mall Cop 2,"Action, Comedy, Crime"
71264,The Sea of Trees,"Drama, Fantasy, Mystery"
71265,War for the Planet of the Apes,"Action, Adventure, Drama"
71317,Unforgettable,"Drama, Thriller"
71346,Despicable Me 3,"Animation, Adventure, Comedy"
71438,The Nut Job 2: Nutty by Nature,"Animation, Adventure, Comedy"
71479,Race,"Biography, Drama, Sport"
71529,Ci ke Nie Yin Niang,"Action, Drama, History"
71552,The Lego Movie 2: The Second Part,"Animation, Action, Adventure"
71583,Moana,"Animation, Adventure, Comedy"
71636,The Night Before,"Comedy, Fantasy"
71652,American Made,"Action, Biography, Comedy"
71764,Girls Trip,"Adventure, Comedy, Drama"
71919,Incredibles 2,"Animation, Action, Adventure"
71920,A Street Cat Named Bob,"Biography, Drama, Family"
71957,BÃ¸lgen,"Drama, Thriller"
71978,Paper Towns,"Comedy, Drama, Mystery"
71981,Ricki and the Flash,"Comedy, Drama, Music"
72003,Barbershop: The Next Cut,"Comedy, Drama"
72011,The Girl on the Train,"Crime, Drama, Mystery"
72032,Allied,"Action, Drama, Romance"
72101,The Martian,"Adventure, Drama, Sci-Fi"
72159,Tian jiang xiong shi,"Action, Adventure, Drama"
72201,Bridge of Spies,"Drama, History, Thriller"
72258,The BFG,"Adventure, Family, Fantasy"
72404,Maudie,"Biography, Drama, Romance"
72431,The Disappearance of Eleanor Rigby: Them,"Drama, Romance"
72484,Godzilla: King of the Monsters,"Action, Adventure, Fantasy"
72486,Lion,"Biography, Drama"
72489,Que Horas Ela Volta?,"Comedy, Drama"
72511,Rogue One,"Action, Adventure, Sci-Fi"
72529,Truman,"Comedy, Drama"
72551,My Big Fat Greek Wedding 2,"Comedy, Romance"
72569,The Equalizer 2,"Action, Crime, Thriller"
72652,La tÃªte haute,Drama
72655,Le tout nouveau testament,"Comedy, Fantasy"
72661,Mal de pierres,"Drama, Romance"
72664,Sonic the Hedgehog,"Action, Adventure, Comedy"
72705,Saul fia,"Drama, War"
72800,Only the Brave,"Action, Biography, Drama"
72817,War Room,Drama
72861,Under sandet,"Drama, History, War"
72893,Dope,"Comedy, Crime, Drama"
72896,Krampus,"Comedy, Drama, Fantasy"
72929,Truth,"Biography, Drama, History"
72932,The Bronze,"Comedy, Drama, Sport"
72955,The Goldfinch,Drama
72985,The Boss Baby,"Animation, Adventure, Comedy"
73010,Stronger,"Biography, Drama"
73035,Baby Driver,"Action, Crime, Drama"
73072,Guardians of the Galaxy Vol. 2,"Action, Adventure, Comedy"
73110,Cavalo Dinheiro,Drama
73185,The Space Between Us,"Drama, Romance, Sci-Fi"
73215,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action, Adventure, Comedy"
73269,Popstar: Never Stop Never Stopping,"Comedy, Music"
73395,The House That Jack Built,"Crime, Drama, Horror"
73430,Ah-ga-ssi,"Drama, Romance, Thriller"
73486,Swiss Army Man,"Comedy, Drama, Fantasy"
73512,The Death & Life of John F. Donovan,Drama
73522,Maze Runner: The Scorch Trials,"Action, Adventure, Sci-Fi"
73531,Toni Erdmann,"Comedy, Drama"
73541,The Shallows,"Drama, Horror, Thriller"
73615,The Darkest Minds,"Action, Adventure, Drama"
73704,The Purge: Election Year,"Action, Horror, Sci-Fi"
73717,Forever My Girl,"Drama, Music, Romance"
73755,The Lego Batman Movie,"Animation, Action, Comedy"
73771,L'avenir,Drama
73778,Fantastic Beasts: The Crimes of Grindelwald,"Adventure, Family, Fantasy"
73812,My Little Pony: The Movie,"Animation, Adventure, Comedy"
73819,Florence Foster Jenkins,"Biography, Comedy, Drama"
73879,3 Generations,Drama
73888,Don't Breathe,"Crime, Horror, Thriller"
73938,13 Hours,"Action, Drama, War"
73962,The Gift,"Drama, Mystery, Thriller"
74025,The Birth of a Nation,"Biography, Drama, History"
74036,Playmobil: The Movie,"Animation, Adventure, Comedy"
74083,Widows,"Crime, Drama, Thriller"
74145,Alpha,"Action, Adventure, Drama"
74182,Miracles from Heaven,"Biography, Drama, Family"
74195,The VVitch: A New-England Folktale,"Drama, Horror, Mystery"
74231,Xun long jue,"Action, Adventure, Drama"
74295,An,Drama
74307,Kubo and the Two Strings,"Animation, Action, Adventure"
74419,90 Minutes in Heaven,Drama
74461,Ouija: Origin of Evil,"Drama, Horror, Mystery"
74468,The Peanut Butter Falcon,"Comedy, Drama"
74472,Sufat Chol,Drama
74484,Les innocentes,"Drama, History"
74525,Nine Lives,"Comedy, Drama, Family"
74531,20th Century Women,"Comedy, Drama"
74586,It Had to Be You,"Comedy, Music, Romance"
74619,John Wick: Chapter 2,"Action, Crime, Thriller"
74623,Arctic Justice,"Animation, Adventure, Comedy"
74670,Neighbors 2: Sorority Rising,Comedy
74757,Fifty Shades Darker,"Drama, Romance"
74808,Fifty Shades Freed,"Drama, Romance, Thriller"
74815,Gifted,Drama
74816,The House,"Comedy, Crime"
74831,All I See Is You,"Drama, Mystery, Romance"
74864,Maze Runner: The Death Cure,"Action, Adventure, Sci-Fi"
74865,Why Him?,Comedy
74875,The Prodigy,"Horror, Mystery, Thriller"
74910,Comoara,Comedy
74934,Frozen II,"Animation, Adventure, Comedy"
74972,Robin Hood,"Action, Adventure, Drama"
74982,White Boy Rick,"Crime, Drama"
74990,Finding Your Feet,"Comedy, Drama, Family"
74999,Miss Sloane,"Drama, Thriller"
75021,Nocturnal Animals,"Drama, Thriller"
75024,Ray,"Drama, War"
75036,Darkest Hour,"Biography, Drama, History"
75058,Mile 22,"Action, Thriller"
75092,Patriots Day,"Action, Crime, Drama"
75095,The Book of Henry,"Crime, Drama, Thriller"
75100,Sleight,"Drama, Sci-Fi"
75105,Christopher Robin,"Comedy, Drama, Family"
75135,The Star,"Animation, Adventure, Comedy"
75158,Can You Ever Forgive Me?,"Biography, Comedy, Crime"
75213,Battle of the Sexes,"Biography, Comedy, Drama"
75221,Storks,"Animation, Adventure, Comedy"
75242,The Fate of the Furious,"Action, Adventure, Crime"
75249,Spider-Man: Into the Spider-Verse,"Animation, Action, Adventure"
75292,Denial,"Biography, Drama"
75302,Almost Christmas,"Comedy, Drama"
75303,Kingsman: The Golden Circle,"Action, Adventure, Comedy"
75312,Bad Moms,Comedy
75366,Fifty Shades of Black,Comedy
75375,On the Basis of Sex,"Biography, Drama"
75377,Loving,"Biography, Drama, Romance"
75419,The New Mutants,"Action, Horror, Sci-Fi"
75424,Loving Pablo,"Biography, Crime, Drama"
75441,The Death of Stalin,"Comedy, Drama, History"
75448,Tie dao fei hu,"Action, Adventure, Comedy"
75511,Early Man,"Animation, Adventure, Comedy"
75579,Ma Loute,"Comedy, Fantasy"
75603,A Cure for Wellness,"Drama, Fantasy, Horror"
75721,Maleficent: Mistress of Evil,"Adventure, Family, Fantasy"
75732,The Meg,"Action, Horror, Sci-Fi"
75748,Lights Out,"Drama, Horror, Mystery"
75785,Rough Night,"Comedy, Crime, Thriller"
75787,Midnight Sun,"Drama, Romance"
75806,The Best of Enemies,"Biography, Drama, History"
75855,God's Not Dead 2,Drama
75941,Hidden Figures,"Biography, Drama, History"
76019,The Emoji Movie,"Animation, Adventure, Comedy"
76035,Jurassic World: Fallen Kingdom,"Action, Adventure, Sci-Fi"
76127,The Curse of la Llorona,"Horror, Mystery, Thriller"
76128,Mil-jeong,"Action, Drama, Thriller"
76133,Just Mercy,"Biography, Crime, Drama"
76212,Bacalaureat,"Crime, Drama"
76225,Incheon sangryuk jakjeon,"Action, Drama, History"
76237,The Ottoman Lieutenant,"Drama, War"
76267,Touch Me Not,Drama
76280,Grave,"Drama, Fantasy, Horror"
76318,Todos lo saben,"Crime, Drama, Mystery"
76336,Les frÃ¨res Sisters,"Crime, Drama, Western"
76431,"Everything, Everything","Drama, Romance"
76490,"Three Billboards Outside Ebbing, Missouri","Comedy, Crime, Drama"
76491,Mary Poppins Returns,"Comedy, Family, Fantasy"
76580,Get Out,"Horror, Mystery, Thriller"
76581,Sicario: Day of the Soldado,"Action, Adventure, Crime"
76695,The Favourite,"Biography, Comedy, Drama"
76724,Un sac de billes,"Biography, Drama, History"
76770,Mother!,"Drama, Horror, Mystery"
76786,The Secret Life of Pets 2,"Animation, Adventure, Comedy"
76865,Annabelle: Creation,"Horror, Mystery, Thriller"
76935,Ocean's Eight,"Action, Comedy, Crime"
76937,"Love, Simon","Comedy, Drama, Romance"
76974,The Girl in the Spider's Web,"Action, Crime, Drama"
77096,Gok-seong,"Horror, Mystery, Thriller"
77119,Toivon tuolla puolen,"Comedy, Drama"
77201,Ce qui nous lie,"Comedy, Drama"
77270,Chappaquiddick,"Drama, History, Thriller"
77339,All the Money in the World,"Biography, Crime, Drama"
77363,Marshall,"Biography, Crime, Drama"
77386,Happy Death Day,"Horror, Mystery, Thriller"
77397,Kimi no na wa.,"Animation, Drama, Fantasy"
77530,Sage femme,Drama
77564,The Hurricane Heist,"Action, Adventure, Crime"
77571,Wind River,"Crime, Drama, Mystery"
77660,Logan Lucky,"Comedy, Crime, Drama"
77666,Life,"Horror, Sci-Fi, Thriller"
77741,The Big Sick,"Comedy, Drama, Romance"
77803,Hostiles,"Drama, Western"
77862,Hustlers,"Comedy, Crime, Drama"
77916,The Nutcracker and the Four Realms,"Adventure, Family, Fantasy"
77967,The Nile Hilton Incident,"Crime, Drama, Mystery"
77970,Shock and Awe,"Biography, Drama, History"
78020,The Good Liar,"Crime, Drama, Mystery"
78067,"I, Tonya","Biography, Comedy, Drama"
78069,The Hate U Give,"Crime, Drama"
78070,The Shape of Water,"Adventure, Drama, Fantasy"
78106,The Beguiled,"Drama, Thriller"
78194,Life of the Party,Comedy
78276,Thoroughbreds,"Comedy, Crime, Drama"
78277,The Florida Project,Drama
78321,Goosebumps 2: Haunted Halloween,"Adventure, Comedy, Family"
78384,Le Redoutable,"Biography, Comedy, Drama"
78406,Show Dogs,"Adventure, Comedy, Family"
78447,Busanhaeng,"Action, Horror, Thriller"
78472,A-X-L,"Action, Adventure, Family"
78475,Film Stars Don't Die in Liverpool,"Biography, Drama, Romance"
78506,Home Again,"Comedy, Drama, Romance"
78507,Cold Pursuit,"Action, Crime, Drama"
78511,Just Getting Started,"Comedy, Crime"
78522,Insidious: The Last Key,"Horror, Mystery, Thriller"
78523,Call Me by Your Name,"Drama, Romance"
78525,Uncut Gems,"Crime, Drama, Thriller"
78541,The Possession of Hannah Grace,"Horror, Mystery, Thriller"
78643,Phantom Thread,"Drama, Romance"
78686,Tel Aviv on Fire,"Comedy, Drama, Romance"
78756,The Nun,"Horror, Mystery, Thriller"
78759,Spies in Disguise,"Animation, Action, Adventure"
78772,Victoria & Abdul,"Biography, Drama, History"
78792,The Kitchen,"Action, Crime, Drama"
78800,Wonder Wheel,Drama
78858,Ang babaeng humayo,Drama
78869,Ralph Breaks the Internet,"Animation, Adventure, Comedy"
78893,NapszÃ¡llta,"Drama, Mystery"
79023,Estiu 1993,"Drama, Family"
79152,Miss Bala,"Action, Crime, Drama"
79284,Life Itself,"Drama, Romance"
79324,"Roman J. Israel, Esq.","Crime, Drama, Thriller"
79331,Diary of a Wimpy Kid: The Long Haul,"Comedy, Family"
79589,The Angry Birds Movie 2,"Animation, Adventure, Comedy"
79633,The Lion King,"Animation, Adventure, Drama"
79643,Late Night,"Comedy, Drama"
79718,The First Purge,"Action, Horror, Sci-Fi"
79764,John Wick: Chapter 3 - Parabellum,"Action, Crime, Thriller"
79876,Smallfoot,"Animation, Adventure, Comedy"
79895,Angel Has Fallen,"Action, Thriller"
80042,Undir trÃ©nu,"Comedy, Drama, Mystery"
80148,A Ghost Story,"Drama, Fantasy, Romance"
80151,Vice,"Biography, Comedy, Drama"
80274,Adrift,"Action, Adventure, Biography"
80311,Abominable,"Animation, Adventure, Comedy"
80369,Missing Link,"Animation, Adventure, Comedy"
80397,A Bad Moms Christmas,Comedy
80456,Bombshell,"Biography, Drama"
80526,The Sun Is Also a Star,"Drama, Music, Romance"
80561,The Personal History of David Copperfield,"Comedy, Drama"
80580,I Can Only Imagine,"Biography, Drama, Family"
80584,Terminator: Dark Fate,"Action, Adventure, Sci-Fi"
80636,Five Feet Apart,"Drama, Romance"
80644,Serenity,"Drama, Mystery, Thriller"
80714,The Beach Bum,Comedy
80717,Fighting with My Family,"Biography, Comedy, Drama"
80750,Skjelvet,"Action, Drama, Thriller"
80779,Patrick,"Comedy, Family, Romance"
80781,Zimna wojna,"Drama, History, Music"
80808,L'apparition,Drama
80817,Dark Phoenix,"Action, Adventure, Sci-Fi"
80940,Bad Times at the El Royale,"Crime, Drama, Mystery"
80951,A Quiet Place,"Drama, Horror, Sci-Fi"
80979,The Spy Who Dumped Me,"Action, Adventure, Comedy"
81083,The Intruder,"Drama, Horror, Mystery"
81146,Gisaengchung,"Comedy, Drama, Thriller"
81178,Truth or Dare,"Horror, Thriller"
81195,Night School,Comedy
81209,I Feel Pretty,"Comedy, Romance"
81227,The 15:17 to Paris,"Biography, Drama, Thriller"
81241,Fast & Furious Presents: Hobbs & Shaw,"Action, Adventure, Thriller"
81250,The Kid Who Would Be King,"Action, Adventure, Family"
81336,Peppermint,"Action, Drama, Thriller"
81354,Us,"Horror, Mystery, Thriller"
81355,Book Club,"Comedy, Drama, Romance"
81502,Johnny English Strikes Again,"Action, Adventure, Comedy"
81568,Little Italy,"Comedy, Romance"
81665,Boy Erased,"Biography, Drama"
81676,Eighth Grade,"Comedy, Drama"
81705,Every Day,"Drama, Fantasy, Romance"
81725,A Simple Favor,"Comedy, Crime, Drama"
81736,L'insulte,"Crime, Drama, Thriller"
81796,Breakthrough,"Biography, Drama"
81882,If Beale Street Could Talk,"Drama, Romance"
81897,Once Upon a Time... in Hollywood,"Comedy, Drama"
81898,Zhan lang II,"Action, Adventure, Drama"
81918,Breaking In,"Action, Crime, Drama"
82344,47 Meters Down: Uncaged,"Adventure, Drama, Horror"
82364,BuÃ±uel en el laberinto de las tortugas,"Animation, Biography, Drama"
82371,Unbroken: Path to Redemption,"Biography, Drama, History"
82382,Good Boys,"Adventure, Comedy"
82394,It Chapter Two,"Drama, Fantasy, Horror"
82459,"Paul, Apostle of Christ","Adventure, Biography, Drama"
82466,Black and Blue,"Action, Crime, Drama"
82531,Teen Titans Go! To the Movies,"Animation, Action, Adventure"
82693,The Call of the Wild,"Adventure, Drama, Family"
82703,The Turning,"Drama, Horror, Mystery"
82796,Dora and the Lost City of Gold,"Adventure, Comedy, Family"
82904,Liu lang di qiu,"Action, Sci-Fi"
82931,A Dog's Way Home,"Adventure, Drama, Family"
83078,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,"Action, Adventure, Crime"
83113,Stuber,"Action, Comedy, Crime"
83155,Brightburn,"Drama, Horror, Mystery"
83221,Hereditary,"Drama, Horror, Mystery"
83245,Ready or Not,"Comedy, Horror, Mystery"
83348,Las herederas,Drama
83416,Kamera wo tomeruna!,"Comedy, Horror"
83498,The Mule,"Crime, Drama, Thriller"
83504,Doragon bÃ´ru chÃ´: BurorÃ®,"Animation, Action, Adventure"
83528,Jumanji: The Next Level,"Action, Adventure, Comedy"
83733,Little,"Comedy, Fantasy, Romance"
83755,Nobody's Fool,"Comedy, Drama, Romance"
83836,Happy Death Day 2U,"Comedy, Horror, Mystery"
83889,Diqiu zuihou de yewan,"Drama, Mystery"
83892,Overcomer,"Drama, Family, Sport"
84005,Blinded by the Light,"Comedy, Drama, Music"
84007,CapharnaÃ¼m,Drama
84117,Annabelle Comes Home,"Horror, Mystery, Thriller"
84148,Crawl,"Action, Drama, Horror"
84175,A Dog's Journey,"Adventure, Comedy, Drama"
84552,Child's Play,"Horror, Sci-Fi"
84587,21 Bridges,"Action, Crime, Drama"
84700,Midsommar,"Drama, Horror, Mystery"
84911,Knives Out,"Comedy, Crime, Drama"
85115,Cold Blood Legacy,"Action, Thriller"
85117,Gretel & Hansel,"Fantasy, Horror, Mystery"
85175,Playing with Fire,"Comedy, Family"
85220,Brahms: The Boy II,"Drama, Horror, Mystery"
85459,Tenki no ko,"Animation, Drama, Family"
85739,I Still Believe,"Biography, Drama, Music"
